SID  SRC_IP  SRC_PORT  DEST_IP  DEST_PORT  ACTION  HIT_COUNT  DOMAIN
3915760  30.50.0.25  50463  160.90.0.40  53  Alert  3159  phish-attack-5943.org
8186442  30.50.0.112  37321  160.90.0.103  53  Alert  1227  virus291steal.tk
8569293  50.40.0.197  24573  120.80.0.227  53  Drop  1369  botnet-attack-8500.net
1507315  20.20.0.213  64168  120.80.0.149  53  Drop  2710  threatzone.cn
7975675  20.20.0.102  39694  130.60.0.199  53  Drop  4112  c2253attack.cn
8063438  20.20.0.170  47931  120.80.0.45  53  Alert  1403  c2admin.cn
6914880  20.20.0.208  29852  160.90.0.194  53  Drop  806  phishattack.tk
2350687  30.50.0.24  13314  130.60.0.90  53  Drop  2001  malware-server.cn
7466986  50.40.0.219  4000  160.90.0.247  53  Drop  2498  worm-zone.org
6427746  20.20.0.159  54721  160.90.0.235  53  Alert  2581  phish901attack.org
5249762  30.50.0.197  42165  160.90.0.42  53  Drop  877  shadow-server.ru
9260868  30.50.0.23  35863  120.80.0.106  53  Alert  4455  worm-net.net
2634408  50.40.0.98  14924  130.60.0.178  53  Alert  712  covert-scan.ru
4563964  20.20.0.76  31412  120.80.0.29  53  Alert  2359  ransom-payload.info
2429558  20.20.0.156  19767  120.80.0.99  53  Drop  574  evilserver.com
3525380  50.40.0.59  36237  160.90.0.82  53  Alert  3260  spyware-exfil.cn
2054085  30.50.0.233  12443  130.60.0.7  53  Drop  3290  controlserver.net
1293967  20.20.0.167  52259  130.60.0.132  53  Alert  1085  spyware-access-1545.ru
8535669  20.20.0.24  10169  130.60.0.206  53  Drop  3772  malware433host.xyz
5326922  20.20.0.168  33022  120.80.0.246  53  Alert  4621  dark727zone.com
7916395  50.40.0.100  61989  130.60.0.241  53  Drop  542  spyware-hub-8625.tk
9416985  20.20.0.11  29113  120.80.0.224  53  Alert  2653  evil545hub.org
1793262  50.40.0.11  21539  130.60.0.53  53  Drop  2657  threat-exfil.org
5341816  50.40.0.172  21873  160.90.0.213  53  Alert  3892  control-zone-6708.info
1134171  20.20.0.142  25805  120.80.0.99  53  Alert  3539  hack-admin.com
3582049  20.20.0.83  7380  130.60.0.117  53  Alert  3898  malwarezone.xyz
6575789  20.20.0.224  11854  160.90.0.177  53  Alert  4389  botnet-access-9323.xyz
1458834  20.20.0.227  25962  130.60.0.37  53  Drop  3874  botnet-drop.com
1805520  30.50.0.242  52530  160.90.0.161  53  Alert  4163  ransomaccess.info
8031237  20.20.0.12  14150  120.80.0.188  53  Drop  2559  threatleak.tk
2463974  20.20.0.9  63252  160.90.0.130  53  Drop  2750  threat-leak.org
8026836  30.50.0.197  37151  160.90.0.215  53  Drop  4514  virusdump.ru
2180061  50.40.0.239  36427  130.60.0.181  53  Alert  2845  trojan-steal-6435.cc
6668332  20.20.0.196  59193  160.90.0.243  53  Drop  4752  evil-dump.org
8257857  50.40.0.224  62160  160.90.0.85  53  Drop  1540  hack-net.org
1309740  20.20.0.134  40139  130.60.0.231  53  Alert  3545  threat-hub.info
5539095  20.20.0.136  33909  130.60.0.156  53  Drop  3835  command603net.cn
1267504  30.50.0.93  1290  160.90.0.180  53  Drop  2611  trojan-zone-8539.cc
1096903  50.40.0.169  43795  130.60.0.230  53  Alert  1370  shadow-payload-4042.net
5793528  50.40.0.10  60851  160.90.0.243  53  Drop  1979  virus-admin.xyz
1433277  50.40.0.69  54212  130.60.0.169  53  Alert  1723  attackscan.org
9956320  20.20.0.118  12212  120.80.0.32  53  Alert  4348  command-scan.net
9562228  30.50.0.56  60903  160.90.0.141  53  Drop  3020  virussteal.tk
6239241  20.20.0.211  6585  160.90.0.149  53  Drop  3876  worm185payload.cn
8269952  20.20.0.117  54276  130.60.0.117  53  Alert  1282  botnet-dump.info
3064938  20.20.0.114  51761  130.60.0.117  53  Alert  3820  ransom-server-5242.ru
3888260  20.20.0.221  14747  130.60.0.32  53  Drop  4031  worm-net-6967.cn
1035931  50.40.0.67  57838  160.90.0.10  53  Alert  861  spywareattack.info
3854292  50.40.0.61  33581  160.90.0.253  53  Drop  761  controlzone.info
7932630  20.20.0.82  36515  130.60.0.83  53  Drop  2447  ransom-steal.net
5154780  50.40.0.144  48574  130.60.0.155  53  Alert  2969  spyware-access.net
1527974  20.20.0.136  59690  130.60.0.110  53  Alert  4506  hidden90payload.com
9558057  20.20.0.78  49835  130.60.0.4  53  Drop  1448  command-attack-169.org
5269611  20.20.0.181  10494  160.90.0.223  53  Drop  2439  c2436host.com
3041337  30.50.0.5  56111  160.90.0.74  53  Alert  2761  c2-steal.tk
3959451  30.50.0.139  60811  120.80.0.216  53  Alert  1396  spyware-admin.com
4315418  20.20.0.161  16516  130.60.0.43  53  Drop  4028  c2-steal.cc
7274005  50.40.0.162  56026  120.80.0.76  53  Alert  4292  hidden303admin.xyz
8687319  20.20.0.212  8376  120.80.0.137  53  Drop  3407  evil-hub-6414.cc
3576469  50.40.0.234  38601  160.90.0.164  53  Alert  4099  trojan-host.ru
9173150  30.50.0.11  4835  160.90.0.219  53  Drop  2959  virusscan.tk
8717401  30.50.0.248  16850  120.80.0.38  53  Alert  4729  control396exfil.cn
3382354  50.40.0.178  3007  130.60.0.18  53  Drop  3914  spywarepayload.com
6077328  30.50.0.233  62922  160.90.0.207  53  Alert  4180  worm-admin-9433.net
4469505  30.50.0.10  18374  120.80.0.227  53  Alert  3002  hidden-hub-7305.org
7637317  30.50.0.114  40661  130.60.0.220  53  Drop  3934  hiddenhub.net
4925664  30.50.0.251  52173  120.80.0.25  53  Drop  2158  hack-zone-9768.xyz
9674657  30.50.0.4  11264  120.80.0.170  53  Drop  2571  phishattack.cc
3587261  50.40.0.188  13896  160.90.0.49  53  Alert  2791  hack659hub.org
1116301  50.40.0.119  51246  120.80.0.231  53  Alert  2464  attack-payload-8348.cn
5223876  30.50.0.233  49781  120.80.0.224  53  Alert  2141  malware320net.ru
9499038  50.40.0.173  62645  120.80.0.77  53  Drop  4278  malwarehub.xyz
1485417  20.20.0.129  8827  160.90.0.100  53  Alert  3093  malware-net.org
7794701  20.20.0.168  17138  130.60.0.150  53  Alert  1076  hidden-steal.cn
5679994  30.50.0.24  36680  160.90.0.180  53  Drop  3795  trojanleak.net
9559593  50.40.0.74  7065  120.80.0.66  53  Drop  2293  worm-drop-7369.info
7863260  50.40.0.134  6031  130.60.0.62  53  Alert  3197  botnet-zone-2031.xyz
8767315  30.50.0.12  41610  160.90.0.57  53  Drop  3638  ransom-zone-6625.cc
1376309  30.50.0.40  24480  120.80.0.85  53  Alert  4249  control-access.cc
8465079  30.50.0.79  50756  160.90.0.122  53  Alert  4328  commandadmin.tk
9690171  50.40.0.115  39558  160.90.0.46  53  Drop  1649  dark-zone-5718.xyz
9111548  20.20.0.150  60166  120.80.0.16  53  Alert  3037  botnetadmin.cn
5037211  20.20.0.86  23946  120.80.0.124  53  Drop  4637  hidden-dump-1451.cn
3237166  50.40.0.157  5483  120.80.0.111  53  Drop  2017  exploit-scan.net
9091939  50.40.0.200  39242  130.60.0.240  53  Alert  3944  malware393server.com
3077846  30.50.0.2  28056  130.60.0.45  53  Drop  2646  dark-payload.xyz
2752943  20.20.0.54  50165  160.90.0.20  53  Drop  4163  hiddenhub.ru
8969194  50.40.0.71  19675  130.60.0.35  53  Alert  2847  spyware70drop.com
8674427  30.50.0.198  14128  120.80.0.236  53  Drop  2234  malware-access.info
5744635  50.40.0.117  12348  130.60.0.104  53  Alert  1357  trojan-admin-8202.cn
8624741  30.50.0.40  62799  120.80.0.42  53  Drop  2993  threatadmin.org
8223733  50.40.0.47  50070  120.80.0.248  53  Drop  4576  command-dump-3967.tk
7869430  50.40.0.117  49142  160.90.0.202  53  Alert  4789  malwaresteal.tk
1965140  50.40.0.89  49837  130.60.0.172  53  Alert  1253  command197steal.info
2234467  50.40.0.124  13760  130.60.0.116  53  Alert  2131  attack-admin-4850.tk
9813324  20.20.0.97  26748  160.90.0.214  53  Alert  2031  botnet-hub-1271.org
4628654  50.40.0.40  60764  160.90.0.142  53  Drop  1711  viruszone.tk
4862863  20.20.0.57  17526  130.60.0.58  53  Alert  559  threat-access-9616.ru
5157913  50.40.0.32  26762  160.90.0.175  53  Alert  2597  control-attack-531.xyz
2560296  50.40.0.63  26377  120.80.0.213  53  Alert  2334  exploit-admin.cc
2510304  20.20.0.119  46617  160.90.0.34  53  Drop  4901  shadow485payload.info
7931440  50.40.0.102  26186  120.80.0.13  53  Drop  3718  hack-zone-4278.xyz
3043266  20.20.0.221  44211  120.80.0.183  53  Drop  4016  hiddenaccess.tk
7444306  30.50.0.175  36242  160.90.0.143  53  Alert  4421  c2-exfil.tk
4728774  30.50.0.17  35318  120.80.0.93  53  Alert  2163  malwarenet.xyz
7067820  20.20.0.13  51596  160.90.0.63  53  Drop  4137  malware-exfil.com
5058767  20.20.0.151  48377  160.90.0.40  53  Drop  2144  shadow815attack.net
8137563  50.40.0.200  59073  120.80.0.224  53  Alert  849  c2host.tk
9007806  30.50.0.88  64445  160.90.0.0  53  Alert  4355  ransom335zone.net
3696170  20.20.0.153  41089  130.60.0.29  53  Alert  776  control-server-1045.ru
7429502  20.20.0.203  2899  120.80.0.82  53  Drop  4173  coverthub.cc
5834791  20.20.0.199  1199  160.90.0.176  53  Alert  2103  threat605drop.net
9654459  30.50.0.70  40145  130.60.0.178  53  Drop  3777  hiddenleak.net
4279333  30.50.0.3  49590  130.60.0.211  53  Alert  3512  attack263host.info
6917089  50.40.0.102  55129  130.60.0.90  53  Alert  533  covert-admin-3186.tk
6854488  30.50.0.151  60100  160.90.0.239  53  Alert  3109  controlhub.org
9296667  20.20.0.209  15490  160.90.0.85  53  Drop  3367  phish-admin.ru
6226859  50.40.0.94  28514  160.90.0.55  53  Drop  3831  botnet-access-2966.org
9775133  50.40.0.57  53526  130.60.0.119  53  Drop  804  attack239access.net
1257480  50.40.0.41  5391  130.60.0.34  53  Drop  1463  hack-admin-6356.net
7074410  30.50.0.217  39527  130.60.0.68  53  Alert  2946  hiddenpayload.cn
6358584  50.40.0.52  51287  130.60.0.22  53  Drop  2279  evil617attack.cn
1223820  30.50.0.214  28904  160.90.0.6  53  Alert  2474  hack-admin-3376.tk
9367696  50.40.0.24  45375  160.90.0.217  53  Drop  1543  dark-attack.net
6587551  20.20.0.196  33751  120.80.0.165  53  Drop  2695  hidden-exfil-7360.xyz
8942107  50.40.0.51  60118  160.90.0.233  53  Drop  2055  command506zone.org
1143986  50.40.0.104  39892  120.80.0.20  53  Alert  1542  control-leak-6778.cc
9601324  20.20.0.13  29439  130.60.0.163  53  Alert  933  evil-hub-9354.cn
7793009  30.50.0.100  61962  120.80.0.51  53  Alert  1704  exploit757admin.cn
6197311  20.20.0.158  13085  120.80.0.34  53  Alert  3568  dark-attack-9617.ru
6999914  20.20.0.142  13346  130.60.0.58  53  Drop  4339  trojanadmin.cn
9557000  50.40.0.116  27201  120.80.0.219  53  Alert  4428  botnetscan.net
2927721  20.20.0.243  59779  130.60.0.34  53  Drop  3822  attack558payload.cn
6145815  20.20.0.30  26131  160.90.0.236  53  Alert  1917  c2-net-7357.info
7170866  20.20.0.222  60512  160.90.0.137  53  Drop  738  hidden610hub.info
2936009  50.40.0.58  18778  130.60.0.126  53  Alert  3837  evil-attack-7812.com
7524542  30.50.0.194  19516  120.80.0.82  53  Drop  4548  phishpayload.cn
1171672  50.40.0.123  8931  120.80.0.155  53  Alert  5016  exploit-net.net
4460876  30.50.0.207  62442  120.80.0.196  53  Alert  4535  dark-server-624.net
4580345  30.50.0.20  47480  160.90.0.13  53  Alert  1367  trojan708exfil.org
2713472  30.50.0.206  1359  120.80.0.221  53  Alert  805  botnet-admin.info
6273653  20.20.0.147  27897  130.60.0.47  53  Drop  818  phish480payload.ru
7648803  30.50.0.64  23257  130.60.0.155  53  Alert  2240  ransom-payload-2018.xyz
9024147  20.20.0.174  46843  130.60.0.218  53  Drop  3746  darkscan.net
2083531  50.40.0.1  7691  130.60.0.244  53  Drop  2005  exploitscan.cc
7661405  30.50.0.49  30181  130.60.0.73  53  Drop  3955  attack-hub.ru
8612402  30.50.0.212  26168  130.60.0.246  53  Drop  3245  coverthub.net
2904699  30.50.0.21  40705  130.60.0.250  53  Alert  3394  command-exfil-6210.com
8551380  30.50.0.72  20749  120.80.0.140  53  Drop  1801  control-hub-2375.tk
7566411  30.50.0.138  6480  130.60.0.176  53  Drop  816  threat-host.tk
8157016  30.50.0.106  63877  120.80.0.4  53  Alert  3835  c2admin.tk
2202738  30.50.0.194  59866  120.80.0.7  53  Drop  3940  malware-scan-9834.ru
7016081  30.50.0.179  57625  120.80.0.117  53  Alert  2061  hackhub.tk
9919948  50.40.0.39  17676  120.80.0.88  53  Alert  3657  command-zone.tk
3804207  50.40.0.211  7250  120.80.0.56  53  Alert  735  exploit-attack.tk
9718002  20.20.0.87  43682  120.80.0.98  53  Alert  1013  worm-admin.xyz
1380081  30.50.0.196  65462  160.90.0.220  53  Drop  905  ransom662server.cn
4547026  20.20.0.214  18183  120.80.0.188  53  Drop  3399  threathub.com
9076495  30.50.0.1  13691  130.60.0.117  53  Alert  1837  worm-exfil-8570.xyz
4510123  20.20.0.67  38644  120.80.0.155  53  Alert  3041  botnet483drop.cn
5664699  20.20.0.138  36870  160.90.0.112  53  Drop  4642  covert-access.tk
6905838  20.20.0.149  21446  120.80.0.105  53  Drop  1861  exploit-steal-4877.com
4260097  50.40.0.190  51071  160.90.0.71  53  Drop  3679  c225host.cc
9248881  50.40.0.18  8914  160.90.0.122  53  Alert  1326  wormscan.info
4003338  50.40.0.103  33211  120.80.0.14  53  Drop  2073  exploitnet.net
9238381  50.40.0.220  25319  160.90.0.95  53  Alert  2163  threat-host-3282.cc
2392901  30.50.0.79  51518  130.60.0.252  53  Drop  3154  virusexfil.cn
9178829  50.40.0.45  52705  130.60.0.194  53  Drop  3241  trojan-dump-2114.tk
9509754  30.50.0.96  12817  160.90.0.164  53  Drop  3804  shadow-zone-6679.net
6074341  30.50.0.8  8197  160.90.0.63  53  Drop  4488  exploitserver.net
2099260  30.50.0.100  49162  160.90.0.147  53  Drop  3684  shadow-hub-6967.tk
4167100  20.20.0.23  56648  160.90.0.167  53  Drop  4119  malware-payload.cc
9870287  30.50.0.111  10718  160.90.0.71  53  Alert  2888  trojan-hub-6669.info
9851712  50.40.0.175  47672  120.80.0.198  53  Drop  1542  trojan-drop.tk
6097526  30.50.0.48  27205  130.60.0.148  53  Drop  1480  command187exfil.ru
3345104  50.40.0.219  34849  160.90.0.170  53  Alert  4612  exploit-exfil.org
7785890  20.20.0.94  28335  130.60.0.65  53  Alert  2640  malware952leak.net
3592379  30.50.0.157  5046  120.80.0.2  53  Drop  3565  botnet574zone.cn
6187429  50.40.0.240  29061  130.60.0.129  53  Alert  2890  virusnet.tk
2568175  30.50.0.6  24962  160.90.0.54  53  Alert  4213  hidden16net.com
6801702  30.50.0.213  30181  160.90.0.2  53  Alert  4080  shadow-dump-320.net
9641119  30.50.0.234  64403  120.80.0.10  53  Alert  4589  exploitscan.xyz
5759145  20.20.0.86  53721  130.60.0.235  53  Drop  1143  hack226server.net
5827924  20.20.0.242  44623  130.60.0.3  53  Alert  1893  threat139exfil.xyz
3011033  20.20.0.61  40922  120.80.0.67  53  Drop  2431  control844zone.net
7605401  30.50.0.89  19924  160.90.0.219  53  Alert  3804  exploit-server.cn
3173127  30.50.0.37  24633  160.90.0.242  53  Drop  3902  worm-admin-6435.org
3284569  30.50.0.4  22133  130.60.0.189  53  Drop  922  attack821leak.tk
3219992  20.20.0.249  59170  130.60.0.65  53  Alert  4588  exploit-drop.xyz
6044470  30.50.0.142  6047  120.80.0.29  53  Drop  4530  worm144hub.cc
2660845  30.50.0.87  3408  160.90.0.225  53  Alert  2465  worm802zone.tk
5759974  20.20.0.35  17423  120.80.0.158  53  Drop  2266  command-server-6745.org
2432001  50.40.0.105  12935  120.80.0.95  53  Drop  558  worm599attack.com
7859709  30.50.0.101  32986  160.90.0.29  53  Alert  1164  dark-admin.cn
9463448  50.40.0.1  6169  160.90.0.167  53  Alert  3862  phishleak.tk
6467287  30.50.0.55  53546  160.90.0.88  53  Drop  1971  threat888steal.net
1414593  30.50.0.234  41115  130.60.0.167  53  Alert  2984  malware-drop-6530.info
3249137  50.40.0.229  64642  160.90.0.103  53  Alert  2534  c2-exfil.xyz
2975532  20.20.0.108  65336  130.60.0.61  53  Drop  3317  malwarescan.net
1179413  30.50.0.94  24369  160.90.0.255  53  Drop  3637  shadow337attack.tk
2182922  20.20.0.98  41414  160.90.0.66  53  Alert  3705  virusserver.ru
5931715  30.50.0.6  37239  160.90.0.45  53  Alert  2986  trojan720host.xyz
5614049  30.50.0.142  60330  120.80.0.32  53  Alert  1754  covert-steal.info
8380846  50.40.0.89  40396  120.80.0.131  53  Drop  1823  attack626attack.org
5555018  50.40.0.177  12694  120.80.0.254  53  Drop  1116  spywareserver.org
9469182  20.20.0.84  29861  120.80.0.97  53  Drop  3527  threatzone.com
1390295  50.40.0.101  44701  120.80.0.75  53  Alert  3097  spywareaccess.org
8379118  30.50.0.130  46859  130.60.0.192  53  Drop  2789  command133drop.info
9801899  20.20.0.219  39153  120.80.0.159  53  Drop  3145  covert-hub.org
6104544  30.50.0.94  11755  160.90.0.202  53  Drop  3265  spywarescan.tk
1279272  50.40.0.247  58072  160.90.0.104  53  Alert  804  spyware-payload.info
3901636  20.20.0.238  28130  120.80.0.194  53  Alert  3053  attackzone.cn
9868607  20.20.0.219  50957  130.60.0.140  53  Alert  4098  attackserver.xyz
3025769  50.40.0.183  29963  120.80.0.136  53  Drop  1935  exploithost.com
7655579  20.20.0.58  55653  120.80.0.66  53  Alert  4561  spyware911exfil.org
7354720  50.40.0.138  16905  120.80.0.110  53  Alert  2908  phish-hub.cc
1757255  50.40.0.226  34076  130.60.0.157  53  Alert  1070  hiddenscan.net
9036239  20.20.0.48  39840  160.90.0.132  53  Alert  1257  hack-admin-3290.cc
3938389  20.20.0.202  35506  120.80.0.226  53  Drop  3724  phish474scan.net
9697412  20.20.0.19  27115  160.90.0.105  53  Drop  2569  phish-zone.org
9741821  30.50.0.43  44498  120.80.0.231  53  Alert  2447  attack-dump-9211.xyz
2079574  50.40.0.149  6457  160.90.0.6  53  Drop  932  shadow786steal.com
2560255  50.40.0.55  64172  120.80.0.106  53  Alert  3733  attack-access.net
9298417  20.20.0.215  36429  160.90.0.70  53  Alert  1686  trojan-scan-8439.net
1385333  50.40.0.29  11091  160.90.0.201  53  Drop  4156  threat-leak-8720.net
3760186  20.20.0.64  54842  130.60.0.125  53  Drop  2182  covert-exfil.cn
3060318  30.50.0.168  8148  120.80.0.140  53  Alert  4761  hackdump.xyz
7628875  50.40.0.119  51284  120.80.0.169  53  Drop  1025  botnet599dump.net
9404480  30.50.0.194  28133  160.90.0.70  53  Drop  3687  ransom-steal.ru
7759340  20.20.0.254  17962  120.80.0.180  53  Alert  4888  command-admin.cc
3103926  20.20.0.205  64891  130.60.0.83  53  Alert  4874  phish-zone.org
5279324  30.50.0.62  29192  130.60.0.147  53  Drop  2854  evil290net.xyz
9290532  20.20.0.114  40839  160.90.0.85  53  Alert  1288  evil778scan.com
9890083  30.50.0.193  37841  120.80.0.39  53  Alert  3880  virus-zone.org
7705776  50.40.0.45  65045  120.80.0.11  53  Drop  3795  exploit724payload.cc
7873835  20.20.0.232  36016  130.60.0.82  53  Drop  4995  exploit-host.xyz
4224455  50.40.0.175  24169  160.90.0.193  53  Alert  1248  botnet-attack.ru
4218961  50.40.0.140  61457  120.80.0.217  53  Alert  2858  evil-attack-367.org
9635393  50.40.0.94  52018  160.90.0.193  53  Drop  3731  malware-host.net
3849870  50.40.0.216  60236  120.80.0.221  53  Alert  3508  malware-access.ru
3028794  50.40.0.7  11421  160.90.0.89  53  Alert  4976  covert-exfil.cn
9076581  30.50.0.128  4619  160.90.0.133  53  Alert  2170  c2-scan.org
8828646  50.40.0.249  64631  130.60.0.244  53  Drop  843  exploit-steal-8861.net
3841096  50.40.0.1  37947  130.60.0.155  53  Drop  3150  threat643server.org
9670097  50.40.0.253  38308  120.80.0.118  53  Drop  1739  worm165leak.tk
2294321  50.40.0.161  10010  160.90.0.77  53  Alert  4526  hiddenhost.info
3529286  30.50.0.127  46025  120.80.0.124  53  Drop  570  attack-zone-7487.cc
6687400  50.40.0.32  38504  160.90.0.61  53  Alert  4130  controlhost.info
3184852  50.40.0.165  30555  120.80.0.166  53  Drop  2979  virus-hub-3650.tk
6322647  20.20.0.71  27518  120.80.0.134  53  Drop  4390  malware208dump.cn
7801293  20.20.0.85  33255  120.80.0.190  53  Alert  2184  trojan-exfil.net
1281088  30.50.0.5  50585  130.60.0.71  53  Drop  1377  control-host-9064.tk
1985885  30.50.0.110  43901  130.60.0.56  53  Alert  4948  hack-admin.tk
6643834  20.20.0.254  53625  160.90.0.184  53  Drop  3631  phish-steal-4828.xyz
7616268  30.50.0.145  33908  160.90.0.29  53  Alert  2166  c2-access-2855.net
6155910  50.40.0.36  38962  130.60.0.120  53  Alert  3049  control-net.cn
5165675  50.40.0.118  18998  120.80.0.164  53  Drop  3011  exploit-scan-944.com
6427070  50.40.0.217  58999  160.90.0.70  53  Alert  808  evil-server-1347.xyz
7835304  30.50.0.198  27819  120.80.0.209  53  Alert  1246  controlleak.net
5684317  30.50.0.102  19856  130.60.0.140  53  Alert  1085  hidden-steal-3543.net
6897962  20.20.0.96  45373  130.60.0.54  53  Drop  4314  worm-hub-4097.org
2523138  50.40.0.28  17801  160.90.0.171  53  Alert  3035  ransom-exfil.org
3918431  20.20.0.32  6118  160.90.0.40  53  Drop  1134  attack465payload.xyz
4425408  30.50.0.153  24469  130.60.0.108  53  Drop  4719  virus915steal.net
1940966  20.20.0.121  37768  120.80.0.251  53  Alert  3156  attack-payload-783.net
6790759  50.40.0.149  25199  120.80.0.159  53  Alert  4314  trojanzone.tk
1408428  20.20.0.16  17350  120.80.0.9  53  Drop  891  malware-access.cc
3084296  50.40.0.233  2237  160.90.0.136  53  Alert  1063  exploit463access.cn
7313576  30.50.0.225  20161  130.60.0.1  53  Drop  4637  shadow483hub.com
8739596  20.20.0.135  47153  120.80.0.11  53  Drop  4380  trojannet.cn
2344078  30.50.0.250  40141  120.80.0.248  53  Alert  713  spyware-scan.cc
3338083  50.40.0.230  23490  130.60.0.240  53  Alert  2482  trojan436server.net
8789090  30.50.0.143  22809  130.60.0.96  53  Alert  1851  malwarescan.cc
8256842  50.40.0.138  23351  120.80.0.118  53  Drop  3050  wormnet.com
4455541  50.40.0.201  35914  130.60.0.126  53  Drop  870  covert-steal.xyz
9990706  50.40.0.247  26549  130.60.0.205  53  Alert  1124  covert646steal.com
6518040  50.40.0.7  42846  160.90.0.90  53  Alert  3315  exploit997server.com
6522389  50.40.0.128  6700  130.60.0.76  53  Alert  3243  virusserver.net
2431587  20.20.0.116  15927  160.90.0.113  53  Alert  2943  exploithub.xyz
4597976  50.40.0.60  24129  120.80.0.52  53  Alert  4226  exploithost.ru
1860848  30.50.0.120  51145  120.80.0.87  53  Drop  3174  command-admin.xyz
1602622  50.40.0.216  24319  130.60.0.238  53  Drop  2305  botnet283admin.xyz
4031355  30.50.0.241  52161  130.60.0.42  53  Drop  2612  control-steal-1322.cc
1415041  30.50.0.174  47094  160.90.0.90  53  Alert  3615  evil-attack.cn
1631846  30.50.0.5  43431  130.60.0.151  53  Drop  3349  virus-drop-564.net
5134783  50.40.0.27  4378  120.80.0.105  53  Drop  998  spyware85payload.xyz
8179044  20.20.0.240  20944  160.90.0.237  53  Drop  3679  virus-net-340.tk
3419002  30.50.0.181  7072  120.80.0.67  53  Drop  1293  control-drop-6061.org
6979728  20.20.0.217  30802  120.80.0.129  53  Drop  3549  ransom-server-697.net
2881700  20.20.0.171  57423  130.60.0.54  53  Drop  1019  attack-payload.xyz
7582877  20.20.0.143  7096  130.60.0.92  53  Drop  2430  control-host-2475.ru
8169875  50.40.0.32  46143  160.90.0.187  53  Alert  3630  attack-zone.net
8267029  50.40.0.230  5689  120.80.0.144  53  Alert  1229  dark-host-2701.xyz
5231737  50.40.0.243  5208  130.60.0.243  53  Alert  1820  covert-exfil.org
8222316  30.50.0.162  28435  130.60.0.91  53  Drop  2490  worm-access-2136.org
4858614  30.50.0.178  12911  130.60.0.189  53  Drop  2617  dark134steal.cn
8682735  20.20.0.17  46249  120.80.0.41  53  Drop  2343  trojanadmin.com
2053784  20.20.0.101  9450  130.60.0.132  53  Drop  4035  covert-payload.cn
4985376  30.50.0.157  13000  120.80.0.227  53  Alert  1524  hack76dump.org
8607624  20.20.0.230  31551  120.80.0.252  53  Alert  3189  shadowscan.org
3791530  20.20.0.97  25323  130.60.0.16  53  Alert  3840  hacksteal.com
6881562  20.20.0.234  43350  130.60.0.225  53  Drop  3830  attack912payload.tk
6889851  30.50.0.206  12870  160.90.0.139  53  Drop  1447  control-steal-1413.org
7475182  50.40.0.130  40670  160.90.0.72  53  Drop  4758  threat814steal.cc
8216265  30.50.0.61  9189  130.60.0.117  53  Drop  3004  malware-payload.org
7904027  20.20.0.140  21006  160.90.0.33  53  Drop  3078  virus-hub.tk
9508960  50.40.0.162  39077  120.80.0.43  53  Alert  2178  trojanpayload.xyz
4658641  30.50.0.26  19142  160.90.0.92  53  Alert  4868  control774exfil.cc
7560766  50.40.0.146  10043  120.80.0.107  53  Drop  3992  virus-dump.ru
9700812  20.20.0.186  59622  130.60.0.100  53  Alert  1536  spyware-host.cn
3668970  50.40.0.26  41534  130.60.0.197  53  Alert  3420  virus-server.tk
7215380  20.20.0.130  9352  120.80.0.26  53  Alert  3601  control-zone.cn
3542894  50.40.0.160  34546  130.60.0.99  53  Alert  4869  ransom-host-2304.cc
4581008  20.20.0.105  43287  120.80.0.68  53  Alert  1924  ransom506attack.cn
8882421  30.50.0.46  14206  160.90.0.115  53  Drop  541  command-steal.info
4779203  20.20.0.154  32291  120.80.0.79  53  Drop  4759  spyware-drop.xyz
6185697  50.40.0.173  29456  160.90.0.128  53  Drop  2080  evilexfil.net
2912342  30.50.0.135  63354  160.90.0.192  53  Drop  4386  threatadmin.info
4824749  20.20.0.39  45729  120.80.0.227  53  Drop  1494  command-net.cn
2562218  30.50.0.158  52776  120.80.0.121  53  Drop  2616  c2access.tk
7098802  50.40.0.22  24156  160.90.0.96  53  Drop  1527  c2203host.cc
7107569  50.40.0.76  43640  130.60.0.197  53  Alert  562  malware29admin.info
6962653  30.50.0.92  45111  160.90.0.149  53  Alert  3685  controlhub.cn
5229870  20.20.0.150  33921  160.90.0.215  53  Alert  2948  evildrop.cc
1086937  20.20.0.177  64870  130.60.0.147  53  Alert  4843  malware831exfil.ru
1007181  30.50.0.40  18201  130.60.0.84  53  Alert  1585  virushost.info
8023583  50.40.0.8  56916  120.80.0.154  53  Drop  2085  virusscan.ru
6566009  50.40.0.32  50758  160.90.0.236  53  Drop  3319  dark-server.cn
9640849  30.50.0.205  4345  160.90.0.40  53  Drop  2954  hackpayload.net
7307989  20.20.0.218  8210  160.90.0.203  53  Drop  1790  worm321exfil.com
6980141  20.20.0.20  46494  120.80.0.233  53  Drop  2435  command-drop-2822.info
9715807  30.50.0.59  64835  130.60.0.37  53  Alert  1370  attackattack.net
5093194  50.40.0.33  9822  120.80.0.170  53  Drop  3376  hidden-steal.cn
1676188  30.50.0.99  21669  130.60.0.116  53  Drop  3713  command920leak.tk
9676098  50.40.0.129  23176  160.90.0.142  53  Drop  3000  covert-zone-5668.cn
1094476  30.50.0.21  49057  120.80.0.193  53  Alert  3606  evil776server.tk
2072709  20.20.0.171  6512  130.60.0.174  53  Drop  3579  virus708host.com
2499661  50.40.0.13  11538  130.60.0.129  53  Alert  3322  hack-attack-7653.ru
